COD_SOC;CD_DIST;COD_EXE;COD_PROD;QTE_STK;QTE_INV;QTE_DEB_EXE;QTE_RES;QTE_VTE;DAT_MAJ;MACHINE;COD_USER;OS_USER
1;M27;26;5096043;48;48;48;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090103;7;7;7;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090114;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090115;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090117;14;14;14;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090122;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090147;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090148;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090152;14;14;14;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090153;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090155;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090176;3;3;3;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;7090177;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;9010002;47;47;47;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;9010004;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;9010005;24;24;24;0;0;01/22/2026 16:54:38;;0551;
1;M27;26;9010006;15;15;15;0;0;01/22/2026 16:54:38;;0551;
1;OT1;26;5055353;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;S01;26;2010101;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;S01;26;2010102;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;S01;26;2010201;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;S01;26;2010202;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;I49;26;7092024;4;4;4;0;0;01/22/2026 16:54:38;;0551;
1;I49;26;7092025;3;3;3;0;0;01/22/2026 16:54:38;;0551;
1;I49;26;7092026;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;I49;26;7092027;8;8;8;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091008;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091009;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091010;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091011;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091012;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091013;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091014;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091015;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091016;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091017;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5091018;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5092008;7;7;7;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5095001;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5095002;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5095003;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;5095004;10;10;10;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7020001;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7020003;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7020009;3;3;3;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050002;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050003;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050004;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050005;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050006;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050007;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050008;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050009;4;4;4;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050010;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050011;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050012;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050013;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050014;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050015;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050016;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050017;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050023;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7050025;30;30;30;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060001;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060002;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060003;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060004;29;29;29;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060005;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060006;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060007;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060008;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060009;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060010;4;4;4;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060012;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7060013;3;3;3;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090001;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090004;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090005;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090006;4;4;4;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090008;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090010;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090011;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090012;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090020;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090023;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090026;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090028;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090029;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090030;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090031;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090032;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090033;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090034;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090035;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090036;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090037;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090038;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090039;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090040;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090041;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090042;6;6;6;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090043;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090044;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090045;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090046;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090047;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090048;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090049;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090052;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090055;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090060;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090062;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090064;9;9;9;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090065;5;5;5;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090066;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090067;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090068;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090069;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090072;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090073;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090074;2;2;2;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090075;7;7;7;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090076;8;8;8;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090077;10;10;10;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090080;0;0;0;0;0;01/22/2026 16:54:38;;0551;
1;M04;26;7090081;1;1;1;0;0;01/22/2026 16:54:38;;0551;
1;I50;26;5020913;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5020919;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5020921;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5020926;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5020928;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5020963;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030105;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030106;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030107;14;14;14;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030108;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030109;10;10;10;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030130;17;17;17;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030131;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030132;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030208;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030215;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030216;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030225;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030226;11;11;11;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030304;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030309;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030314;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030506;5;5;5;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030507;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030521;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030533;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030636;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5030925;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5035532;7;7;7;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5035535;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5035536;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5035640;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5036003;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5036004;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5036005;5;5;5;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040003;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040005;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040007;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040110;5;5;5;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040407;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040408;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040409;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040606;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040800;4;4;4;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5040995;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041001;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041002;76;76;76;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041003;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041004;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041009;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041010;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041011;59;59;59;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041014;12;12;12;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041015;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041016;27;27;27;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041017;8;8;8;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041018;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041019;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041020;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5041021;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5042320;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5042330;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5042430;40;40;40;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5042450;54;54;54;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5042720;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5043001;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047002;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047003;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047006;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047009;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047010;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047011;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047013;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047014;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047015;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047016;12;12;12;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047018;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047019;55;55;55;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047020;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047021;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047023;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047024;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047026;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047027;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047030;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047280;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047520;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047530;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5047818;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055023;7;7;7;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055313;75;75;75;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055315;14;14;14;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055322;21;21;21;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055325;8;8;8;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055337;152;152;152;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055353;187;187;187;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055515;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055573;26;26;26;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055680;29;29;29;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5055858;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067001;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067003;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067004;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067006;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067007;29;29;29;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067008;34;34;34;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067009;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067011;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067013;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067016;55;55;55;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067017;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067319;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5067536;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5075001;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5075004;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5075008;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5080039;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5080040;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5080041;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5080270;4;4;4;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5080970;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5085001;4;4;4;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5085002;12;12;12;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091008;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091009;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091010;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091011;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091013;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091014;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;5091018;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;7090176;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;7090177;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I50;26;9010002;39;39;39;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2010501;20;20;20;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2010510;119;119;119;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020009;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020011;1 590;1 590;1 590;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020012;349;349;349;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020013;16;16;16;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020016;7;7;7;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020017;100;100;100;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020500;110;110;110;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020600;61;61;61;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020611;100;100;100;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020900;24;24;24;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;2020910;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3002000;475;475;475;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3005000;344;344;344;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3005004;97;97;97;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3010000;415;415;415;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3025000;20;20;20;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;3200004;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;4000010;424;424;424;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;4000013;1 747;1 747;1 747;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;4000014;99;99;99;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;4000905;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5013100;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014005;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014300;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014310;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014320;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014500;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5014820;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5015009;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5015502;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5015600;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5015606;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5015607;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5018003;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5018004;6;6;6;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020118;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020124;20;20;20;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020132;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020309;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020315;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020316;18;18;18;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020350;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020360;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020504;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020505;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020506;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020532;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020537;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020539;10;10;10;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020560;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020563;5;5;5;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020584;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020585;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020587;8;8;8;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020588;17;17;17;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020589;13;13;13;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020591;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020704;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020705;6;6;6;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020758;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020805;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020806;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020913;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020921;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020926;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020928;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I51;26;5020957;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I38;26;3200004;9;9;9;0;0;01/22/2026 16:54:39;;0551;
1;I38;26;4000010;295;295;295;0;0;01/22/2026 16:54:39;;0551;
1;I38;26;4000013;2 450;2 450;2 450;0;0;01/22/2026 16:54:39;;0551;
1;I38;26;4000014;100;100;100;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5020963;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030105;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030107;15;15;15;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030109;10;10;10;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030130;30;30;30;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030132;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030215;7;7;7;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030225;4;4;4;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030226;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5030533;21;21;21;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5035532;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5035535;10;10;10;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5035640;7;7;7;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5036003;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5036004;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5036005;3;3;3;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5036330;2;2;2;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040003;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040005;0;0;0;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040007;6;6;6;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040110;1;1;1;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040409;5;5;5;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5040800;4;4;4;0;0;01/22/2026 16:54:39;;0551;
1;I56;26;5042330;8;8;8;0;0;01/22/2026 16:54:39;;0551;
